file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\dm\ResourceManager.java,com.scudata.dm.ResourceManager,class,3,7,4,3,15,1,0,15,10,0.5625,0.32142857,0.32142857,8,0,8,0,0,0,8,0,0,0,2,0,0,2,0,0,0,0,0,71,4,4,2,1,0,0,4,10,2,10,3,0,0,0,19,17,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\dm\RetryException.java,com.scudata.dm.RetryException,class,0,3,3,0,4,4,0,0,6,1.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,1,1,0,1,0,0,1,0,0,14,0,0,0,0,0,0,1,1,0,1,0,0,0,0,14,1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\dm\SeqIndexTable.java,com.scudata.dm.SeqIndexTable,class,10,11,1,10,43,2,0,18,15,0.4,0.33333334,0.33333334,10,0,10,0,0,0,10,0,0,0,2,0,0,2,0,0,0,0,0,114,10,5,1,0,4,2,18,36,3,30,4,0,0,0,37,1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\dm\Sequence.java,com.scudata.dm.Sequence,class,82,236,154,82,2662,1,0,395,21022,0.9114583,0.01207867,0.01207867,288,16,249,36,2,1,252,0,0,0,6,5,0,5,1,0,5,0,114,10234,762,522,976,59,167,246,1958,3248,483,2421,7,0,0,0,539,1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\dm\SerialBytes.java,com.scudata.dm.SerialBytes,class,5,11,6,5,64,1,0,12,0,0.6631579,0.6263158,0.6315789,19,1,19,0,0,0,20,0,0,0,5,3,0,5,0,0,3,0,3,238,25,7,4,0,39,9,110,54,85,32,4,0,0,0,91,1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\dm\SerialBytesIndexTable.java,com.scudata.dm.SerialBytesIndexTable,class,10,11,1,10,36,2,0,14,33,0.7,0.13333334,0.13333334,10,0,10,0,0,0,10,0,0,0,3,1,0,3,0,0,1,0,0,151,23,6,15,0,4,3,27,50,4,40,3,0,0,0,49,0,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\dm\SortIndexTable.java,com.scudata.dm.SortIndexTable,class,10,11,1,10,33,2,0,13,0,0.36111113,0.6515151,0.6818182,12,0,12,0,0,0,12,0,0,0,3,0,0,3,0,0,0,0,0,151,18,9,4,0,1,0,31,59,8,41,2,0,0,0,47,1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\dm\sql\AnyParamFunInfo.java,com.scudata.dm.sql.AnyParamFunInfo,class,1,1,0,1,4,2,0,0,0,0.25,0.5,0.5,4,0,4,0,0,0,4,0,0,0,1,0,0,1,0,0,0,0,0,15,1,0,0,0,0,0,0,2,0,1,0,0,0,0,11,1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\dm\sql\FixedParamFunInfo.java,com.scudata.dm.sql.FixedParamFunInfo,class,1,1,0,1,5,2,0,2,4,0.7,0.3,0.3,5,0,5,0,0,0,5,0,0,0,2,1,1,1,0,0,1,0,0,18,2,0,0,0,0,1,0,2,0,2,0,0,0,0,22,1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\dm\sql\FunInfo.java,com.scudata.dm.sql.FunInfo,class,1,4,3,1,11,1,2,3,2,0.44444445,0.4722222,0.5833333,9,0,9,0,0,0,9,0,0,0,2,0,0,2,0,0,0,0,0,43,7,0,2,0,1,0,3,6,3,4,1,0,0,0,22,1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\dm\sql\FunInfoManager.java,com.scudata.dm.sql.FunInfoManager,class,10,12,2,10,57,1,0,45,23,0.88770056,0.30555555,0.30555555,11,11,8,3,0,0,9,0,0,0,17,17,16,1,0,0,15,0,17,239,13,8,27,4,2,30,22,86,7,70,5,0,0,0,108,1,1
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\dm\sql\simple\Coalesce.java,com.scudata.dm.sql.simple.Coalesce,class,2,2,0,2,4,1,0,4,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,15,1,1,0,0,0,3,2,3,0,3,2,0,0,0,14,1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\dm\sql\simple\Concat.java,com.scudata.dm.sql.simple.Concat,class,2,2,0,2,4,1,0,4,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,15,1,1,0,0,0,3,2,3,0,3,2,0,0,0,14,1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\dm\sql\simple\Decode.java,com.scudata.dm.sql.simple.Decode,class,9,10,1,9,33,1,0,21,0,0.25,0.0,0.0,2,1,2,0,0,0,2,0,0,0,2,2,1,1,0,0,0,0,7,115,5,6,8,2,1,11,30,31,19,23,6,0,0,0,55,1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\dm\sql\simple\Greatest.java,com.scudata.dm.sql.simple.Greatest,class,4,4,0,4,7,1,0,7,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,32,3,1,1,1,0,5,2,6,0,5,4,0,0,0,28,1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\dm\sql\simple\IFunction.java,com.scudata.dm.sql.simple.IFunction,interface,0,5,5,0,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\dm\sql\SQLUtil.java,com.scudata.dm.sql.SQLUtil,class,11,12,1,11,184,1,0,42,89,0.85714287,0.0,0.0,14,14,5,9,0,0,5,0,0,0,2,2,0,2,0,0,0,0,41,671,50,21,75,0,0,81,137,196,47,121,5,0,0,0,116,17,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\dm\sql\Token.java,com.scudata.dm.sql.Token,class,2,4,2,2,21,1,0,3,0,0.5555556,0.6761905,1.0,15,0,15,0,0,0,15,0,0,0,3,0,0,3,0,0,0,0,1,56,14,0,6,0,0,4,2,5,0,3,1,0,0,0,28,17,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\dm\sql\Tokenizer.java,com.scudata.dm.sql.Tokenizer,class,4,7,3,4,61,1,0,27,83,0.91517866,0.060606062,0.09090909,14,14,12,2,0,0,12,0,0,0,16,16,13,3,0,0,16,0,19,221,21,10,25,0,1,65,27,73,14,63,3,0,0,0,70,17,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\dm\SyncReader.java,com.scudata.dm.SyncReader,class,14,17,3,14,40,1,0,20,0,0.5959596,0.6666667,1.0,11,2,9,2,0,0,9,0,0,1,9,0,0,9,0,0,0,0,1,179,7,7,7,4,4,1,18,51,13,36,5,1,0,0,75,1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\dm\SyncReader.java,com.scudata.dm.SyncReader$Anonymous1,anonymous,1,1,0,1,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\dm\Table.java,com.scudata.dm.Table,class,25,81,56,25,423,2,0,113,804,0.7619048,0.3626111,0.41866028,77,0,75,0,2,0,77,0,0,0,3,1,0,1,2,0,1,0,2,1546,84,74,170,7,6,78,256,492,104,377,6,0,0,0,191,1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\dm\TimeIndexTable.java,com.scudata.dm.TimeIndexTable,class,16,19,3,16,59,2,0,32,10,0.4375,0.38181818,0.38181818,12,0,11,1,0,0,11,0,0,0,4,0,0,4,0,0,0,0,0,299,30,14,18,1,0,1,50,115,16,95,4,0,0,0,80,1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\dm\UnitTasks.java,com.scudata.dm.UnitTasks,class,4,5,1,4,20,1,0,19,0,0.625,0.53571427,0.53571427,8,0,8,0,0,0,8,0,0,0,2,1,0,0,0,2,0,0,0,111,7,5,3,0,0,1,8,31,1,24,3,0,1,0,35,1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\dm\UnitTasks.java,com.scudata.dm.UnitTasks$UnitTask,innerclass,2,2,0,2,6,1,0,2,0,0.46666667,0.6,1.0,5,0,2,0,0,3,5,0,0,0,3,0,0,0,0,3,0,0,0,25,3,0,1,0,1,0,6,7,3,4,1,0,0,0,15,0,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\dm\UserUtils.java,com.scudata.dm.UserUtils,class,5,6,1,5,4,1,0,3,6,0.0,0.0,0.0,4,4,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,14,17,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\dm\ZoneLoader.java,com.scudata.dm.ZoneLoader,class,7,8,1,7,33,1,0,29,12,0.7291667,0.23809524,0.2857143,8,2,7,1,0,0,7,0,0,0,6,1,0,5,0,1,0,0,8,131,8,8,8,1,0,6,11,38,2,30,6,0,0,0,58,1,4
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\dm\ZoneManager.java,com.scudata.dm.ZoneManager,class,3,3,0,3,4,1,0,9,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26,1,0,1,0,0,3,3,10,1,6,2,0,0,0,18,1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\dw\AndFilter.java,com.scudata.dw.AndFilter,class,5,6,1,5,23,2,0,5,0,0.33333334,0.6,0.6,6,0,5,1,0,0,5,0,0,0,4,0,0,4,0,0,0,0,0,73,13,0,5,0,5,0,6,16,0,6,2,0,0,0,41,1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\dw\BlockFilter.java,com.scudata.dw.BlockFilter,class,6,6,0,6,12,2,0,7,3,0.44444445,0.4,0.4,6,0,6,0,0,0,6,0,0,0,3,0,0,3,0,0,0,0,0,53,7,2,0,0,0,0,11,21,0,18,2,0,0,0,38,1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\dw\BlockLink.java,com.scudata.dw.BlockLink,class,3,3,0,3,11,1,0,4,5,0.6666667,0.44444445,0.64444447,10,0,10,0,0,0,10,0,0,0,6,1,0,2,0,4,1,0,0,47,5,0,1,0,0,0,3,12,0,6,0,0,0,0,37,1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\dw\BlockLinkReader.java,com.scudata.dw.BlockLinkReader,class,9,10,1,9,47,2,0,20,129,0.81666666,0.34188035,0.7207977,30,0,26,3,0,1,27,0,0,0,12,0,0,12,0,0,2,0,9,253,29,3,2,0,35,0,92,67,41,42,3,0,0,0,65,1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\dw\BlockLinkWriter.java,com.scudata.dw.BlockLinkWriter,class,5,6,1,5,26,2,0,20,0,0.6428571,0.6666667,0.8,14,0,9,4,0,1,10,0,0,0,8,1,0,8,0,0,3,0,3,152,6,2,1,0,18,0,36,41,27,28,4,0,0,0,58,1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\dw\BufferReader.java,com.scudata.dw.BufferReader,class,16,20,4,16,351,1,0,53,1489,0.89835167,0.24722932,0.48167092,78,0,52,9,17,0,69,0,0,0,14,6,5,5,4,0,6,0,12,1149,172,15,58,0,110,19,366,203,147,143,3,0,0,0,150,1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\dw\BufferWriter.java,com.scudata.dw.BufferWriter,class,10,12,2,10,166,1,0,62,739,0.96739095,0.14717741,0.21169356,46,0,31,15,0,0,32,0,0,0,66,61,40,6,0,20,61,0,12,800,11,17,26,0,108,1,327,211,130,140,4,0,0,0,204,1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\dw\ColComTable.java,com.scudata.dw.ColComTable,class,18,20,2,18,62,2,0,61,55,0.0,0.0,0.0,11,0,8,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,2,296,2,6,35,1,2,10,58,93,4,34,3,0,0,0,104,1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\dw\ColPhyTable.java,com.scudata.dw.ColPhyTable,class,56,62,6,56,1024,2,0,275,1138,0.8544521,0.2063121,0.34774986,73,1,52,14,5,2,59,0,0,0,8,1,0,7,1,0,1,0,27,4417,112,254,331,17,66,98,626,1587,172,1069,8,0,0,0,328,1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\dw\ColumnFilter.java,com.scudata.dw.ColumnFilter,class,12,13,1,12,48,2,0,5,0,0.18181819,0.92727274,1.0,11,0,11,0,0,0,11,0,0,0,2,0,0,2,0,0,0,0,0,108,20,0,3,0,0,0,16,18,0,3,1,0,0,0,34,1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\dw\ColumnMetaData.java,com.scudata.dw.ColumnMetaData,class,15,22,7,15,122,1,0,48,337,0.8260073,0.2617354,0.8961593,39,0,36,1,0,2,38,0,0,0,14,0,0,13,1,0,0,0,0,401,30,0,27,2,4,2,18,78,3,27,2,0,0,0,85,1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\dw\ColumnOr.java,com.scudata.dw.ColumnOr,class,6,7,1,6,26,2,0,7,0,0.44444445,0.5,0.5833333,9,0,9,0,0,0,9,0,0,0,4,0,0,3,0,1,0,0,0,129,21,1,4,0,0,0,12,20,0,9,4,0,0,0,39,1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\dw\ColumnsOr.java,com.scudata.dw.ColumnsOr,class,6,8,2,6,10,1,0,11,7,0.7916667,0.26666668,0.26666668,6,0,6,0,0,0,6,0,0,0,4,0,2,2,0,0,0,0,1,46,4,3,0,0,1,0,3,12,1,12,2,0,0,0,27,1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\dw\compress\BigDecimalColumn.java,com.scudata.dw.compress.BigDecimalColumn,class,7,8,1,7,17,2,0,15,4,0.53571427,0.16666667,0.16666667,4,0,4,0,0,0,4,0,0,0,7,1,0,7,0,0,1,0,4,98,3,2,8,0,0,2,23,41,13,31,3,0,0,0,51,1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\dw\compress\Column.java,com.scudata.dw.compress.Column,class,2,4,2,2,4,1,1,0,6,1.0,0.0,0.0,4,0,4,0,0,0,4,4,0,0,1,1,1,0,0,0,1,0,0,7,0,0,0,0,0,0,1,1,0,1,0,0,0,0,28,1025,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\dw\compress\ColumnList.java,com.scudata.dw.compress.ColumnList,class,32,33,1,32,231,1,0,32,7253,0.931694,0.0046356656,0.006518905,122,0,118,4,0,0,118,0,0,0,3,0,0,3,0,0,0,0,0,725,80,29,26,0,11,8,71,166,10,112,7,0,0,0,198,1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\dw\compress\DateColumn.java,com.scudata.dw.compress.DateColumn,class,6,8,2,6,8,2,0,8,4,0.5833333,0.16666667,0.16666667,4,0,4,0,0,0,4,0,0,0,3,1,0,3,0,0,1,0,0,45,3,0,2,0,1,1,4,13,3,9,1,0,0,0,31,1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\dw\compress\DateTimeColumn.java,com.scudata.dw.compress.DateTimeColumn,class,6,8,2,6,8,2,0,8,4,0.5833333,0.16666667,0.16666667,4,0,4,0,0,0,4,0,0,0,3,1,0,3,0,0,1,0,0,45,3,0,2,0,1,1,4,13,3,9,1,0,0,0,33,1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\dw\compress\DoubleColumn.java,com.scudata.dw.compress.DoubleColumn,class,6,8,2,6,8,2,0,9,4,0.6666667,0.16666667,0.16666667,4,0,4,0,0,0,4,0,0,0,3,1,0,3,0,0,1,0,1,45,3,0,1,0,1,1,4,13,3,9,1,0,0,0,32,1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\dw\compress\IntColumn.java,com.scudata.dw.compress.IntColumn,class,7,9,2,7,12,2,0,11,3,0.6111111,0.4,0.4,6,0,6,0,0,0,6,0,0,0,3,1,0,3,0,0,1,0,0,65,5,2,2,0,1,1,7,24,5,19,2,0,0,0,44,1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\dw\compress\LongColumn.java,com.scudata.dw.compress.LongColumn,class,6,8,2,6,8,2,0,8,4,0.5833333,0.16666667,0.16666667,4,0,4,0,0,0,4,0,0,0,3,1,0,3,0,0,1,0,0,45,3,0,2,0,1,1,4,13,3,9,1,0,0,0,32,1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\dw\compress\NullColumn.java,com.scudata.dw.compress.NullColumn,class,4,6,2,4,4,2,0,0,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,14,2,0,0,0,0,2,0,0,0,0,0,0,0,0,22,1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\dw\compress\RefColumn.java,com.scudata.dw.compress.RefColumn,class,3,5,2,3,5,2,0,5,4,0.625,0.16666667,0.16666667,4,0,4,0,0,0,4,0,0,0,2,0,0,2,0,0,0,0,0,27,2,0,0,0,0,0,4,8,3,5,1,0,0,0,21,1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\dw\compress\SeqRefColumn.java,com.scudata.dw.compress.SeqRefColumn,class,6,8,2,6,10,2,0,6,16,0.7083333,0.21428572,0.35714287,8,0,8,0,0,0,8,0,0,0,3,0,0,3,0,0,0,0,0,48,4,0,0,0,0,0,5,12,5,9,1,0,0,0,29,1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\dw\compress\StringColumn.java,com.scudata.dw.compress.StringColumn,class,7,9,2,7,15,2,0,14,4,0.5416667,0.16666667,0.16666667,4,0,4,0,0,0,4,0,0,0,6,1,0,6,0,0,1,0,2,82,3,2,6,0,0,1,22,33,13,24,3,0,0,0,44,1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\dw\compress\TimeColumn.java,com.scudata.dw.compress.TimeColumn,class,6,8,2,6,8,2,0,8,4,0.5833333,0.16666667,0.16666667,4,0,4,0,0,0,4,0,0,0,3,1,0,3,0,0,1,0,0,45,3,0,2,0,1,1,4,13,3,9,1,0,0,0,31,1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\dw\ComTable.java,com.scudata.dw.ComTable,class,32,36,4,32,254,1,1,106,1240,0.9249353,0.1299435,0.2819209,61,6,47,1,8,5,60,3,0,1,19,2,1,3,15,0,1,0,7,1048,48,36,80,14,43,49,159,298,66,201,5,0,0,0,202,1025,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\dw\ComTableRecord.java,com.scudata.dw.ComTableRecord,class,1,1,0,1,6,1,0,4,3,0.33333334,0.4,0.4,6,0,6,0,0,0,6,0,0,0,1,0,0,1,0,0,0,0,0,22,1,0,0,0,0,0,0,2,0,1,0,0,0,0,25,0,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\dw\ContainFilter.java,com.scudata.dw.ContainFilter,class,6,6,0,6,22,2,0,8,0,0.5,1.0,1.0,5,0,5,0,0,0,5,0,0,0,2,1,1,1,0,0,1,0,0,56,5,2,8,0,2,0,16,21,8,12,3,0,0,0,47,1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\dw\Cuboid.java,com.scudata.dw.Cuboid,class,52,54,2,52,436,3,0,189,370,0.7916667,0.28623188,0.4347826,36,19,23,12,1,0,24,0,0,0,6,2,1,2,3,0,2,0,40,1828,85,84,168,14,43,129,374,623,106,365,9,0,0,0,271,1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\dw\Cuboid.java,com.scudata.dw.CuboidTable,class,16,18,2,16,23,3,0,28,10,0.0,0.0,0.0,5,0,3,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,1,103,1,5,6,1,0,7,9,36,5,29,4,0,0,0,75,0,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\dw\Cursor.java,com.scudata.dw.Cursor,class,72,75,3,72,826,3,0,155,921,0.8836735,0.24,0.92235297,70,13,45,19,6,0,51,0,0,0,35,0,0,32,3,0,0,0,39,3322,165,200,252,22,19,14,321,1056,63,690,12,0,0,0,267,1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\dw\DataBlockType.java,com.scudata.dw.DataBlockType,class,13,14,1,13,214,1,0,37,145,0.8868779,0.33333334,0.875,34,23,16,18,0,0,16,0,0,0,39,35,30,9,0,0,35,0,26,721,102,22,44,1,22,24,77,202,32,144,4,0,0,0,136,1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\dw\DataBlockWriterJob.java,com.scudata.dw.DataBlockWriterJob,class,11,13,2,11,76,2,0,37,1,0.44285718,1.0,1.0,7,5,4,3,0,0,4,0,0,0,10,0,0,10,0,0,0,0,7,320,8,22,18,3,8,0,27,110,6,74,4,0,0,0,67,1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\dw\FindFilter.java,com.scudata.dw.FindFilter,class,17,18,1,17,24,2,0,22,24,0.71666664,0.3181818,0.54545456,12,0,12,0,0,0,12,0,0,0,5,0,0,0,5,0,0,0,0,109,8,3,9,0,2,4,9,41,3,27,3,0,0,0,65,1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\dw\FindsFilter.java,com.scudata.dw.FindsFilter,class,13,14,1,13,23,3,0,16,2,0.5,0.4722222,0.5833333,9,0,9,0,0,0,9,0,0,0,2,0,0,0,2,0,0,0,0,91,13,3,5,0,0,2,9,27,3,20,2,0,0,0,50,1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\dw\IBlockStorage.java,com.scudata.dw.IBlockStorage,interface,3,7,4,3,8,1,0,0,28,1.0,0.0,0.0,8,0,0,0,0,8,8,0,0,0,1,1,0,0,0,1,1,0,0,11,0,0,0,0,0,0,1,1,0,1,0,0,0,0,25,1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\dw\IDWCursor.java,com.scudata.dw.IDWCursor,class,10,13,3,10,31,2,1,18,54,0.6666667,0.045454547,0.045454547,12,0,10,0,2,0,12,9,0,0,1,0,0,1,0,0,0,0,0,90,3,6,11,1,0,0,13,24,0,18,3,0,0,0,49,1025,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\dw\IFilter.java,com.scudata.dw.IFilter,class,5,15,10,5,29,1,6,5,156,0.92142856,0.08947369,0.12105263,20,1,20,0,0,0,20,2,0,0,14,8,9,0,5,0,8,0,0,97,21,0,3,0,0,0,12,14,0,14,1,0,0,0,65,1025,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\dw\IndexCursor.java,com.scudata.dw.IndexCursor$PositionsComparator,innerclass,1,1,0,1,4,1,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,1,0,4,0,5,2,0,2,0,0,0,0,9,8,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\dw\IndexCursor.java,com.scudata.dw.IndexCursor,class,22,23,1,22,215,2,0,58,0,0.7803923,0.4909091,0.8181818,17,0,9,6,2,0,11,0,0,0,45,0,0,44,0,1,0,0,6,992,21,43,76,3,18,1,147,381,38,192,7,0,1,0,148,1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\dw\IndexFCursor.java,com.scudata.dw.IndexFCursor,class,12,13,1,12,44,2,0,25,0,0.6875,0.47619048,1.0,8,0,4,1,2,1,7,0,0,0,10,1,0,10,0,0,1,0,2,214,10,16,9,5,1,0,23,65,6,44,4,0,0,0,83,1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\dw\IPhyTable.java,com.scudata.dw.IPhyTable,interface,10,13,3,10,29,1,0,0,406,0.0,0.0,0.0,29,0,0,0,0,29,29,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,1,0
C:\Users\lucas\OneDrive\햞ea de Trabalho\lab-06\esProc\src\main\java\com\scudata\dw\ISegmentCursor.java,com.scudata.dw.ISegmentCursor,interface,2,2,0,2,3,1,0,0,3,0.0,0.0,0.0,3,0,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0
