reviews,num_arquivos,num_linhas_adicionadas,num_linhas_deletadas,tempo_analise,num_caracteres_descricao,num_participantes,num_comentarios,was_merged
1,1,16,14,67989,316,2,3,True
1,1,12,6,4145,268,3,3,True
1,2,41,29,81122,292,2,0,True
1,1,30,21,76359,277,3,2,True
1,1,21,18,33122,277,3,4,True
1,1,19,16,36074,266,2,1,True
1,1,1,1,41068,578,5,3,False
1,1,23,23,18933,348,3,4,True
1,1,27,24,38343,219,2,0,True
1,6,924,69,4100,667,2,2,True
1,1,20,18,33509,247,4,3,True
1,1,24,16,3745,254,2,1,True
1,1,13,9,9635,257,2,1,True
1,1,2,1,29642,214,2,0,True
2,1,23,16,12951,253,2,2,True
1,1,22,15,12863,261,2,1,True
1,1,14,9,12792,254,2,1,True
1,1,22,19,46566,313,2,3,True
1,1,0,10,16613,319,2,0,True
1,2,55,35,25718,17,3,0,True
1,1,34,32,55974,332,3,1,True
5,3,37,35,55855,393,6,5,True
5,79,2036,587,33481,247,12,5,False
3,1,21,19,21433,271,2,0,True
1,1,26,27,36901,316,2,0,True
1,1,11,12,35844,313,2,1,True
1,1,14,15,35109,320,2,1,True
1,2,325,2,7212,736,2,1,True
2,1,44,1,8831,377,4,3,True
1,2,318,0,7578,885,2,0,True
3,1,4,3,49126,452,3,1,True
3,14,106,125,45072,1034,3,2,True
8,7,158,0,35129,555,3,4,True
1,1,51,49,19506,271,2,1,True
9,16,64,169,65577,272,4,8,True
7,1,47,56,6953,370,4,0,True
3,11,56,19,27799,278,3,0,True
4,1,15,10,9939,271,3,1,True
2,2,39,31,42061,297,5,3,True
1,1,13,16,26364,589,2,1,True
1,1,49,47,72822,264,3,1,True
1,1,82,0,23587,806,2,1,True
1,1,277,0,64217,590,3,2,True
1,1,68,0,18810,558,2,1,True
1,0,0,0,34281,326,4,0,False
2,1,49,46,75573,292,4,2,True
1,1,72,79,14153,272,3,1,True
3,2,213,210,69739,276,4,1,True
1,1,116,115,32796,254,3,1,True
3,1,157,154,60381,284,4,0,True
1,1,32,30,28373,284,4,1,False
1,5,18,1,65577,582,2,4,True
2,1,78,75,16424,282,4,0,True
2,1,21,18,14756,274,4,0,True
3,1,23,29,48195,283,4,0,True
1,1,54,53,70990,271,3,2,True
1,1,8,5,10731,271,2,1,True
1,1,24,0,10505,246,2,1,True
3,1,10,18,69392,250,3,0,True
1,1,17,11,85133,322,2,1,True
1,1,17,13,82606,332,2,0,True
1,1,0,1,52699,13,2,0,True
1,1,31,28,48181,263,2,0,True
3,1,48,49,65234,257,3,1,True
1,1,17,13,73964,256,2,1,True
1,1,28,24,15455,257,2,1,True
3,1,15,17,47482,273,3,0,True
3,1,15,17,47490,280,3,0,True
1,1,28,26,69947,264,2,1,True
1,1,59,57,69606,265,2,1,True
1,1,25,23,68461,265,2,1,True
1,1,59,56,68419,281,2,1,True
1,1,40,36,65045,257,2,1,True
1,1,22,20,64671,282,2,1,True
4,2,28,23,76815,294,5,5,True
1,1,16,14,78668,272,3,1,True
1,1,36,31,77275,288,3,1,True
1,4,372,371,63492,345,3,1,True
1,1,24,18,40929,285,3,1,True
1,1,15,11,39376,278,3,2,True
1,3,9,6,65143,649,3,2,True
1,30,178,181,50741,442,3,1,True
1,1,0,4,31779,290,2,1,True
14,4,106,1,63039,679,4,16,False
2,5,16,2,31366,316,3,1,True
1,2,0,8,13718,449,2,1,True
1,10,106,30,5027,157,3,2,True
3,1,48,0,73727,554,3,0,True
5,8,121,89,44826,680,3,1,True
1,12,42,3,17496,185,2,1,True
2,2,86,17,9473,429,3,4,True
1,1,60,79,57701,275,3,1,True
1,1,118,147,86290,265,3,0,True
1,1,19,20,24145,281,2,0,True
2,1,47,68,74398,259,3,1,True
1,1,92,100,24574,270,2,1,True
2,1,30,29,55058,262,2,1,True
3,2,14,3,52830,222,4,4,True
1,1,48,47,16874,269,2,1,True
4,1,32,40,47254,279,2,1,True
1,1,34,32,73376,260,2,1,True
1,1,13,13,14744,262,2,1,True
1,1,23,21,47059,280,2,1,True
1,1,40,41,62460,266,2,1,True
1,1,18,16,66346,276,2,1,True
1,1,12,12,66285,265,2,1,True
1,1,44,68,62370,283,2,1,True
1,1,26,37,66336,287,2,1,True
1,1,144,178,66351,267,2,1,True
1,1,42,56,66307,264,2,1,True
1,1,18,20,66327,267,2,1,True
1,1,25,35,71415,286,2,1,True
1,1,17,15,66479,272,2,1,True
1,1,20,17,63330,273,3,1,True
2,1,14,11,11221,279,3,2,True
1,1,18,14,6263,278,2,1,True
2,1,22,19,16091,275,2,1,True
1,1,14,10,55325,277,3,1,True
1,1,15,10,11886,305,3,1,True
1,1,39,63,61491,391,3,3,True
5,1,100,85,7534,260,3,1,True
1,1,19,21,14562,269,3,1,True
1,1,59,94,73762,274,3,0,True
2,1,121,90,20115,261,2,1,True
1,1,46,65,14162,289,3,1,True
4,1,63,64,39054,259,3,1,True
1,1,14,14,14238,262,3,1,True
1,1,41,45,5656,263,3,2,True
2,1,5,5,39237,264,2,1,True
1,1,24,34,5930,284,2,1,True
1,1,31,28,5966,268,2,1,True
1,1,67,68,6028,268,2,1,True
1,1,12,13,74198,274,2,1,True
1,1,59,74,15472,270,3,0,True
4,1,5,3,37064,268,5,0,True
11,9,187,39,7750,633,5,11,True
8,5,77,34,72617,423,5,9,True
17,3,323,172,62453,205,7,19,True
1,6,11,10,39517,553,2,1,True
1,2,24,40,86034,556,2,1,True
1,5,42,5,15886,366,4,7,False
1,1,27,22,3873,271,3,1,False
3,2,4,4,49167,541,3,2,True
9,10,311,2,54174,457,5,10,False
5,3,281,160,80975,355,2,3,True
8,15,347,164,57161,205,4,9,False
1,1,34,29,38583,271,2,1,True
2,5,272,5,50238,2136,2,4,True
6,3,53,14,80898,1138,4,3,False
1,8,111,89,6998,367,5,6,False
6,7,147,47,34371,331,4,14,True
2,1,96,45,67698,271,2,0,False
3,3,14,11,56973,1120,4,5,True
2,6,178,1,80915,451,2,1,True
3,1,140,0,39449,601,3,5,True
1,1,2,7,43919,403,2,1,True
9,52,350,266,26034,909,4,6,True
1,1,44,38,85315,220,2,1,False
1,6,46,40,8369,282,3,3,False
3,8,10,10,42207,69,3,1,True
1,18,690,9,7988,855,18,37,False
4,1,15,16,76025,139,4,8,True
4,16,29,40,43235,1765,3,11,True
11,2,865,282,13800,365,2,2,True
2,6,159,201,81072,241,2,1,True
4,1,102,11,38406,11,3,2,True
4,1,289,296,7032,253,3,3,True
1,2,38,68,4108,263,2,1,True
1,16,56,1,45592,298,3,2,True
3,1,233,196,13582,318,3,2,True
1,4,24,29,23660,253,6,8,False
2,2,2,2,52145,384,2,1,True
22,19,402,134,55072,364,2,2,True
3,1,141,143,36532,271,2,1,True
2,1,21,18,68587,261,3,2,True
2,1,12,4,78840,690,3,3,True
1,1,243,0,47100,268,2,2,True
1,2,106,102,34393,261,2,1,True
1,2,11,11,78482,261,2,1,True
2,1,43,39,10372,261,2,1,True
1,3,381,388,62173,261,2,1,True
2,1,11,11,44756,235,3,1,True
1,4,221,215,23849,261,2,1,True
1,2,249,66,6932,302,2,1,True
1,1,65,60,36517,261,2,0,True
12,3,283,287,56302,261,4,7,True
6,1,33,31,9782,261,3,1,True
3,0,0,0,6714,252,4,6,False
2,13,62,5,80405,413,3,7,True
8,2,75,19,47107,271,3,2,True
2,2,15,1,42087,528,3,6,True
1,3,9,3,80326,348,2,1,True
6,3,113,122,21167,261,3,12,True
3,2,16,1,44398,715,4,7,True
4,5,27,29,24525,52,3,3,True
1,3,1,7,82623,264,2,1,True
3,6,293,1,16750,270,4,11,True
3,1,67,60,69813,272,4,2,True
7,1,28,28,67982,282,5,5,True
2,1,16,13,37675,584,3,3,False
1,6,49,3,49846,406,3,2,True
4,2,12,1,70154,1093,6,17,False
1,4,88,88,22031,540,3,3,True
1,18,675,9,65355,28,8,8,False
1,1,2,1,3672,279,7,13,False
1,4,6,6,49514,238,3,2,True
2,2,99,61,57704,371,2,2,True
4,9,188,147,41789,414,6,5,True
1,7,96,8,16921,1095,2,1,True
1,1,61,60,82437,271,2,1,True
2,1,28,0,79133,208,3,1,True
2,1,92,84,12948,401,4,3,True
1,1,1,1,55462,0,4,2,False
2,1,2,2,62459,33,4,4,False
2,285,19530,1010,5722,165,8,16,True
1,1,2,2,72266,60,4,3,False
1,1,2,0,80689,17,4,6,False
1,16,11872,23,29395,338,5,10,False
1,1,1,1,5285,63,4,3,True
1,48,203,221,69701,0,3,4,True
1,0,0,0,85868,647,4,5,True
8,1,46,0,73910,0,4,5,True
10,3,274,1,72214,70,4,12,True
9,897,19621,27274,61888,353,4,7,False
2,1,2,2,27258,153,4,5,True
2,1,2,3,14468,53,5,3,True
1,1,1,1,68702,320,4,7,False
1,3,8,11153,16290,145,3,3,True
1,2,2,2,63391,21,4,3,True
1,1,1,1,64934,0,4,3,True
1,1,0,2,29104,0,4,3,True
10,4,1311,175,76691,2240,7,19,True
2,2,12,11,23967,644,5,7,True
2,1,1,1,24602,8,5,3,False
1,1,1,0,41576,86,4,6,False
1,1,3,0,12125,53,4,3,True
3,3,14,16,12202,75,4,4,True
2,3,18,4,15308,720,4,6,False
10,16,1690,0,58949,983,7,10,False
1,5,125,10,20284,1248,5,7,True
6,9,121,45,34793,795,4,13,True
2,4,11,8,36075,1080,3,6,False
1,1,2,10,4469,890,4,3,True
5,20,4085,3356,15678,1450,10,35,False
1,228,7629,4828,69974,719,7,2,True
3,48,1056,21077,60500,895,4,9,False
2,5,6,6,20379,719,5,3,True
11,61,504,168,4947,807,6,2,True
1,24,456,100,4036,721,3,4,True
3,826,331,14832,18733,1184,4,6,True
1,1,2,0,82082,795,4,3,True
1,1,12,1,22317,794,4,5,True
2,1,9,10,80610,719,4,3,False
3,170,1297,1035,72874,719,3,3,True
3,125,1550,1021,64651,767,5,15,True
3,7,232,50,78295,998,3,7,True
6,7,140,114,46163,1072,3,4,True
6,21,595,202,36795,1306,4,10,True
1,2,35,4,31603,780,3,3,False
6,4,27,11,77848,826,3,6,True
2,11,395,7,83715,1245,6,8,False
2,6,1045,2404,83121,727,4,6,False
5,7,9,2,84108,1046,3,6,True
2,15,206,196,79142,367,3,3,True
2,3,104,135,78633,435,3,3,True
3,2,21,1,10716,805,4,5,True
2,4,23,7,71397,1294,3,5,True
1,7,396,23,9289,2201,7,31,True
1,2,2251,1962,84928,314,3,5,True
15,8,146,24,61089,1165,3,7,True
4,1,1,2,57185,767,4,8,True
12,16,2460,1366,68374,1098,7,27,False
6,1,21,1,9296,1165,2,3,False
1,1,4,0,71286,1851,3,3,True
1,1,1,1,81089,976,3,5,True
1,1,2,2,32657,780,4,5,False
8,8,151,13,24804,1664,3,5,False
2,4,112,2,36565,720,5,14,True
2,2,16,1,64792,816,5,4,True
5,13,481,18,56997,1507,9,9,False
4,13,87,21,69107,721,3,1,True
3,6,79,0,43116,1186,4,6,True
4,16,97,16,75431,784,3,7,True
7,13,247,68,71852,1633,5,7,True
4,2,4,1,37538,771,4,2,False
5,12,122,13,28424,1537,3,7,True
1,16,294,38,3620,812,6,8,True
7,83,2071,143,77273,572,5,21,True
1,1,7,3,84911,766,3,6,True
4,2,3,3,59603,801,4,5,True
10,55,4048,136,45604,726,8,67,True
1,1,0,1,7910,730,2,1,True
2,19,377,219,50654,818,4,7,True
2,1,1,0,37694,1006,5,10,True
1,7,74,8,8650,861,3,2,True
2,22,76,96,5209,915,5,2,True
1,9,579,71,7458,719,2,1,False
24,5,264,0,18863,692,10,53,False
1,4,39,4,41389,605,3,12,False
2,7,15,14,38228,226,4,0,False
1,2,53,14,4679,455,2,11,False
4,2,38,10,14377,24,4,7,False
1,1,16,1,83017,0,2,2,False
2,1,1,1,82404,162,3,0,False
1,1,0,1,55229,49,2,0,False
1,30,36,36,7634,94,2,6,False
2,20,350,102,66334,1613,7,14,True
1,1,1,1,58538,203,3,0,False
1,1,1,1,45214,92,3,0,False
2,4,22,26,35007,153,3,0,False
1,1,2,1,48199,204,2,1,False
1,1,0,1,52005,169,3,0,False
1,18,92,53,47811,84,3,4,False
1,1,1,1,42124,35,2,0,False
4,5,67,29,17100,224,3,31,False
1,1,1,1,44030,74,3,0,False
2,3,126,8,71185,11,2,3,False
8,53,508,511,32503,170,6,11,False
1,1,1,1,83462,0,3,1,False
5,2,50,31,83802,32,2,1,False
4,2,21,3,27209,24,2,2,False
8,6,18,6,63416,767,4,2,False
3,1,21,14,85126,85,2,3,False
1,1,1,1,4093,336,2,9,False
2,1,1,1,53916,153,3,0,False
1,1,1,1,21933,0,3,0,False
1,1,8,0,74314,2070,2,6,False
3,2,82,8,20223,333,3,1,False
1,13,51,51,47250,396,3,2,False
42,18,1793,1549,25616,393,15,83,False
1,1,1,1,15974,0,2,0,False
2,2,5,1,47440,53,2,0,False
2,3,14,2,29999,112,3,9,False
1,2,20,5,22520,316,2,0,False
2,1,13,1,76107,116,2,1,False
1,4,448,0,47112,39,3,0,True
1,17,25,32,83698,0,3,7,False
1,3,16,10,69820,92,4,6,False
4,4,9,10,47683,177,4,2,False
13,4,170,0,10533,230,4,18,False
1,1,1,1,70690,398,2,3,True
3,3,17,0,59243,81,3,4,True
1,3,33,6,84336,908,2,4,True
1,1,1,1,38136,11,3,9,True
2,2,2,2,61733,77,2,4,True
1,3,5,3,74324,41,6,24,True
2,2,48,0,4685,59,2,4,False
22,2,53,0,57023,56,4,8,False
2,2,10,1,26727,246,4,19,True
1,2,2,2,48070,211,2,1,True
1,1,9,1,22779,497,4,13,False
1,1,5,3,52200,19,2,1,True
3,4,394,0,72988,429,5,3,True
2,1,3,0,73580,117,6,21,True
1,1,4,0,4775,35,2,2,False
4,2,2,2,75168,23,4,1,True
1,1,1,1,47020,0,4,5,False
4,6,11,9,13550,473,3,13,False
2,1,9,9,84481,0,3,0,True
3,3,3,3,73659,0,3,1,True
3,1,1,1,63279,98,4,0,True
1,1,4,0,50713,50,2,0,True
1,1,4,3,68764,50,4,2,False
1,1,1,1,79325,0,2,0,True
1,14,22,0,33149,0,3,4,True
1,1,2,0,70839,0,2,0,True
2,6,9,9,50376,0,4,0,True
3,3,233,0,23111,570,5,15,False
1,1,14,1,6561,196,5,16,False
2,3,38,3,15667,23,2,3,True
2,2,2,2,7767,0,3,6,True
2,1,4,0,69191,1610,7,9,False
2,1,8,3,85048,343,3,3,False
6,1,3,0,46219,65,5,11,True
1,1,29,2,80142,207,5,4,False
2,1,1,0,14841,64,3,0,True
2,1,5,0,36116,222,2,0,True
1,2,42,3,43709,144,2,12,False
2,1,4,3,10539,10,3,4,True
1,3,15,1,12700,20,2,2,True
1,1,1,4,58889,368,2,4,False
7,1,139,0,26000,306,10,17,True
8,1,92,0,73840,265,5,6,True
2,1,5,0,81787,47,2,0,False
4,1,7,0,75162,40,7,7,False
2,2,3,2,67843,42,3,1,True
3,1,10,10,19331,68,2,4,False
11,2,4,1,4728,103,3,6,True
1,1,1,0,75412,43,4,5,False
3,2,6,1,56335,49,4,0,True
13,1,7,0,45131,351,2,30,False
34,1,34,4,24067,109,7,23,False
9,2,93,0,30056,461,6,36,True
14,2,46,0,30837,283,7,8,False
7,3,197,12,29768,1159,3,7,True
1,1,1,0,25649,49,3,2,False
1,1,1,3,34502,55,2,5,False
1,1,1,1,49206,0,3,2,False
3,3,7,1,75435,337,7,6,False
1,1,3,3,31515,82,2,2,True
1,5,97,208,22781,370,5,13,True
2,1,1,1,26085,0,3,1,True
5,2,10,0,6161,44,4,11,True
5,2,7,1,81195,18,3,0,True
2,1,1,1,5136,0,3,0,True
4,1,30,0,33175,183,2,1,True
6,1,82,13,9544,158,2,2,False
4,1,4,4,25430,85,5,1,True
2,1,1,1,31224,54,3,0,True
1,1,5,5,3859,1,3,1,False
10,1,7,0,37904,720,9,22,False
12,2,4,4,57407,170,9,1,True
1,11,704,631,19923,77,3,1,False
1,11,193,0,26457,30,2,2,False
9,1,1,0,28445,230,11,30,False
1,1,5,5,16605,121,2,2,False
6,4,27,8,13650,109,6,19,False
8,1,1,1,83567,37,9,0,True
6,4,5,5,7201,0,6,0,True
1,10,19,20,24910,220,2,0,True
3,2,5,5,31662,237,5,2,True
1,1,4,2,82884,0,2,0,True
2,1,1,1,19389,25,3,0,True
1,1,7,0,74020,174,4,2,False
3,1,4,2,37308,460,4,4,True
3,1,12,2,39584,195,3,2,False
1,1,6,1,79173,0,2,1,True
1,1,1,1,75087,0,2,0,True
1,1,88,0,20975,167,3,6,True
2,1,58,0,5311,91,2,2,False
1,1,1,1,63441,3328,2,0,True
1,1,34,32,49950,33,2,0,True
1,1,4,3,18088,144,2,0,True
3,1,2,2,64928,90,2,1,True
3,2,19,1,42700,804,5,4,False
1,1,1,1,59882,73,3,1,True
3,1,3,4,53480,0,3,2,True
1,1,76,60,10747,0,2,0,False
1,1,1,1,45488,97,3,1,False
1,1,1,1,6587,0,2,0,True
1,10,133,145,20192,190,3,2,False
2,1,10,10,28735,0,5,8,False
1,1,5168,0,36024,0,4,2,False
2,1,11,9,78547,32,4,1,False
1,1,2,1,34655,11,3,1,False
1,1,1,1,58082,19,2,0,True
2,11,801,0,21444,279,5,9,True
1,1,49,79,4535,126,2,0,True
2,4,134,2,6281,60,3,0,True
1,2,5,0,71455,135,2,1,True
2,1,1,0,4669,39,3,0,True
1,1,3,0,4075,0,2,0,True
1,7,76,16,7836,96,2,2,True
1,4,21,0,10675,0,2,1,True
10,3,42,1,15566,1109,3,0,True
1,2,163,5,77182,239,3,3,True
1,7,29,6,67671,475,2,0,True
1,4,72,233,48747,168,3,3,True
5,14,757,1,6296,490,4,6,True
2,3,9,6,19671,208,2,0,True
1,1,3,3,4380,522,2,0,True
8,32,1110,294,59318,361,5,1,True
1,1,1,1,11014,55,2,0,True
4,1,21,10,46434,490,3,5,False
19,10,114,39,4761,333,5,10,True
1,1,2,2,85281,1134,2,0,True
6,33,1949,0,5685,218,4,7,True
2,2,13,12,23685,2001,6,10,False
3,1,5,1,36073,715,3,1,False
3,14,47173,236,10771,2649,5,22,True
1,2,42,6,39250,526,2,0,True
2,1,42,4,63252,0,3,0,True
2,2,2,2,59793,0,3,0,True
3,1,20,78,10646,573,2,1,True
1,1,22,21,64120,0,3,0,True
1,5,81,1,58477,253,3,0,True
1,4,24,110,4065,523,2,0,True
1,1,1,1,38268,490,3,1,False
11,25,2210,29,72718,175,9,11,True
1,5,55,3,13939,724,2,0,True
2,8,122,29,79615,1502,2,2,True
1,1,14,1,29714,188,3,3,True
7,2,84,75,77164,672,4,5,True
2,1,1,1,15811,614,2,0,True
3,1,2,2,19337,30,2,0,True
1,1,1,1,6010,0,2,0,True
5,1,18,8,47273,235,4,3,True
3,5,87,10,38961,1027,15,51,False
1,1,24,8,21984,874,3,2,True
8,21,850,671,73832,1362,5,24,True
3,7,92,55,13381,531,2,7,False
3,12,225,117,35141,1137,2,4,False
7,4,83,0,9205,143,2,0,True
11,8,32,103,6657,1403,3,0,True
7,2,29,43,7480,45,2,0,True
2,1,3,1,5456,44,3,1,True
1,3,6,5,10482,944,2,0,True
1,1,0,1,4091,566,2,0,True
2,9,90,90,10705,38,2,0,True
2,9,41,96,29057,21,2,1,True
2,12,1090,0,47004,1498,3,10,True
1,3,32,12,33743,248,2,3,False
9,9,266,447,9780,59,4,1,False
1,12,28,25,17773,45,3,0,True
5,6,82,146,4592,463,3,0,True
1,1,1,1,3881,0,3,0,True
1,1,4,0,4104,103,2,0,True
1,10,281,452,77514,52,2,0,True
1,1,2,2,36593,49,2,0,True
1,1,1,1,77733,534,2,0,True
8,21,603,2,60955,887,5,7,True
1,1,4,4,39983,758,3,2,True
1,1,73,59,84680,1419,4,2,False
4,2,12,10,75376,69,4,3,True
4,1,7,2,56241,215,4,10,False
1,3,50,2,61382,765,2,3,False
1,5,64,5,64818,1174,2,7,False
1,7,141,67,59052,1868,3,1,True
1,2,149,79,29974,294,4,6,True
2,1,7,0,17402,1435,3,6,False
1,4,200,0,14371,91,2,6,False
7,3,130,23,75433,829,4,5,True
2,1,1,1,51887,474,3,0,True
1,1,13,0,51037,145,3,1,True
1,1,3,1,54225,569,2,0,True
1,1,3,12,7340,1202,3,5,True
1,1,8,0,62306,490,3,1,True
1,25,4057,470,80346,490,23,5,True
1,1,3,4,16508,48,2,0,True
2,1,3,3,3879,918,4,8,True
1,1,32,25,43649,603,2,0,True
1,3,102,32,58314,782,2,0,True
3,1,115,4,43693,0,2,0,True
2,1,10,1,8426,0,2,1,True
5,30,8091,3205,70514,1005,8,4,True
1,1,1,1,44922,0,2,0,True
3,2,2,2,21601,60,2,0,True
1,11,11,11,33383,573,2,0,True
2,2,35,31,37087,135,3,0,True
1,1,1,1,82297,516,2,0,True
1,3,15,2,15884,3102,2,0,True
2,1,7,2,67580,10,4,1,True
1,1,23,13,62101,55,2,0,True
1,1,2,2,5167,439,2,3,True
4,1,4,5,33678,58,3,0,True
1,4,12,10,37378,142,2,0,True
1,5,55,55,7687,562,4,4,False
2,14,521,19,5988,3345,5,23,True
1,1,6,5,29251,530,3,2,False
1,1,2,2,44513,521,2,0,True
1,1,5,0,17458,1803,4,2,True
1,1,15,0,18497,992,2,1,True
1,1,3,3,11287,589,2,0,True
1,1,2,2,19391,490,3,1,True
1,5,84,2,14105,0,2,0,True
4,5,282,3,9631,926,2,3,True
1,16,1049,0,17735,2547,5,20,False
1,2,2,2,13740,616,2,1,True
2,1,2,2,24768,622,6,8,True
7,1,5,1,84508,1045,3,0,True
2,1,17,17,6846,527,3,0,True
2,2,7,7,63302,190,3,2,True
1,9,355,116,82102,1152,2,3,True
1,1,2,2,18179,361,2,2,True
1,1,109,0,32619,2231,2,3,False
1,2,7,6,7658,84,2,0,True
4,14,154,8,7719,707,2,1,True
3,8,1230,6,50969,276,3,6,True
1,9,100,7,5298,0,2,0,True
1,5,459,158,19241,426,3,4,True
1,6,81,202,12112,87,2,0,True
2,15,442,412,78101,405,4,2,True
1,15,228,188,10896,0,2,0,True
1,2,44,24,80809,323,2,1,True
1,14,269,110,80680,597,2,0,True
1,1,59,1,15686,1276,2,0,True
1,3,95,37,26730,1408,3,2,True
1,3,31,20,6018,251,2,0,True
2,1,15,10,4111,573,2,1,False
10,3,212,145,25305,2853,4,31,True
4,6,69,65,78468,490,3,0,False
2,1,44,2,12129,178,3,0,True
1,9,245,29,5047,558,2,0,True
1,7,100,13,40083,666,2,0,True
1,2,2,0,12316,312,2,0,True
1,1,9,3,17554,862,2,0,True
3,1,6,6,3702,184,3,1,True
1,1,2,2,26121,779,2,0,True
1,1,153,1,66268,284,2,0,True
2,3,11,4,8925,490,2,0,False
1,7,42,36,6275,563,2,1,False
2,4,15,4,19540,578,3,0,True
2,1,1,1,71929,615,3,0,True
1,4,16,1,12895,1234,3,5,True
4,2,2,2,44226,558,7,4,True
2,9,441,59,80404,879,2,7,True
2,1,5,1,21322,504,4,3,True
1,1,5,2,19969,490,2,0,True
1,4,89,31,64022,472,2,0,True
2,1,45,4,75385,1218,5,2,True
3,2,8,5,4220,514,3,0,True
2,1,16,7,15246,541,3,3,False
5,15,5860,6922,39667,1240,2,4,True
3,9,1320,80,12286,2667,4,17,False
1,1,16,0,39918,457,3,5,True
1,1,68,0,4391,314,2,0,True
1,1,1,0,51045,490,3,0,True
1,20,174,21,3619,404,3,1,True
2,1,7,4,32165,1527,3,1,True
1,1,15,5,19269,775,2,1,True
1,1,9,4,20131,770,4,5,False
1,1,1,6,25906,11,2,0,True
2,6,64,16,8829,699,3,1,False
1,4,14,15,55515,584,4,3,False
1,1,1,0,45700,650,3,4,False
6,21,616,87,17491,0,3,1,False
2,17,5882,4347,46783,490,9,3,True
1,1,1,1,78136,908,3,0,False
1,1,1,1,67796,227,2,0,True
1,3,3,3,5753,0,2,0,True
1,2,265,9,6949,502,4,0,True
3,3,223,0,19234,330,5,3,True
1,1,11,0,78965,493,2,0,True
1,1,6,4,67789,138,2,0,True
1,1,16,0,79477,1252,2,0,True
1,1,1,1,4378,162,2,0,True
1,1,2,2,18057,64,2,0,True
1,1,1,1,85768,11,2,0,True
4,2,20,3,10948,387,4,5,True
3,5,192,31,59486,329,3,0,True
4,9,74,156,70616,236,3,0,True
1,1,1,1,51431,132,3,0,True
1,2,5,1,54159,69,2,0,True
1,1,1,1,5459,324,2,0,True
1,10,24,1038,62333,263,2,3,True
2,6,15,11,11417,299,3,0,True
4,9,58,63,50464,70,2,0,True
1,1,1,1,15799,568,3,6,True
9,1,41,31,49757,520,4,4,False
1,7,29,34,69433,19,2,0,True
1,1,2,2,12533,18,2,0,True
1,15,14,3,77715,119,2,0,True
1,1,11,0,36959,276,2,2,True
3,1,1,1,63369,0,3,0,True
1,3,0,9,57431,129,2,0,True
1,1,3,1,46527,168,2,0,True
1,2,44,0,16996,643,2,0,True
1,1,3,3,27686,490,3,1,True
2,11,61,70,45782,770,3,0,True
2,8,91,13,22330,1028,1,1,False
1,4,58,2,71191,572,3,0,True
3,13,110,74,77709,1964,3,3,False
8,30,3516,164,5428,0,2,0,True
2,10,17,57,72349,1676,4,3,True
1,3,5,8,74212,0,2,0,True
1,13,110,74,47646,2286,4,4,True
1,2,51,2,3886,0,2,0,True
3,9,162,25,72349,791,4,3,False
2,1,1,1,26695,539,3,2,True
1,5,115,65,10799,1005,2,0,True
1,1,20,20,61904,599,2,1,True
2,1,18,0,8533,653,3,2,False
1,1,3,3,73151,145,3,7,True
13,0,0,0,20525,3436,3,2,False
1,8,209,66,78586,890,3,3,False
1,3,18,9,84287,409,2,0,True
3,10,166,653,68381,632,2,0,True
4,31,291,135,19620,710,3,0,True
1,6,36,42,50836,689,2,0,True
1,4,8,16,25924,485,2,0,True
1,1,2,2,34276,125,2,0,True
3,1,5,1,4712,858,2,0,True
3,1,5,1,65306,883,4,0,True
1,1,2,0,5842,490,2,0,True
1,4,47,46,5223,333,3,5,True
1,2,29,9,72728,101,2,0,True
1,1,2,2,57450,441,2,0,True
2,1,5,0,17838,211,2,0,True
2,1,2,2,74196,0,3,0,True
3,31,1201,487,5442,490,3,5,True
8,14,1526,964,85878,1017,3,0,True
5,1,2,2,18462,490,3,0,False
1,1,1,9,73700,188,2,0,True
1,1,1,1,24143,698,2,0,True
1,4,7,7,11512,737,3,1,True
1,1,4,4,69520,1047,2,0,False
3,8,79,112,66881,556,3,1,True
1,1,3,3,76092,849,2,0,True
1,5,109,119,15703,459,2,0,True
3,1,15,2,78223,101,2,2,True
8,17,515,212,77916,30,4,20,True
3,23,686,307,85495,1545,4,9,True
1,2,11,3,8505,124,2,0,True
3,2,52,8,64059,1629,3,0,True
1,1,8,0,4390,42,2,1,True
1,5,20,15,73955,268,4,7,True
1,2,17,16,14385,0,2,0,True
1,2,18,1,86285,314,2,1,True
1,1,1,1,82093,38,2,0,True
11,28,176,14,85449,674,2,1,True
1,1,21,21,63029,180,2,0,True
1,1,3,1,72349,121,2,0,True
1,1,21,5,78253,2114,3,1,True
2,2,3,1,15551,0,2,0,True
10,8,33,10,81682,121,2,0,True
4,5,9,8,6249,180,2,0,True
1,1,3,4,82655,253,2,0,True
12,33,2527,1303,66818,697,4,7,True
1,2,31,6,3653,896,2,2,True
6,1,2,2,74323,997,2,0,True
1,2,19,24,73899,424,2,0,True
1,5,14,1,17445,0,2,0,True
13,23,797,1196,17204,2188,2,0,True
7,3,212,184,72969,0,3,0,True
1,1,2,1,8201,0,2,2,True
1,3,19,22,10101,14,5,8,True
1,1,2,1,53032,694,2,1,True
1,1,3,0,3873,0,2,0,True
1,1,2,2,5186,0,3,1,True
1,1,61,0,6068,626,2,0,True
1,5,56,51,23303,0,2,0,True
1,1,4,1,9506,0,2,0,True
1,3,1458,1430,53046,224,2,0,True
1,1,4,2,3877,2812,2,0,True
7,1,16,0,83768,270,3,3,True
6,9,300,251,82271,0,4,2,True
